"f1","f2","f3"
394.792571428571,-0.129904952380952,6.6769619047619
396.73019047619,-0.130527523809524,6.66385714285714
398.80225,-0.13118675,6.64835833333333
400.872476190476,-0.131774285714286,6.63299999999999
402.804285714286,-0.132622857142857,6.61993333333333
404.731333333333,-0.133435333333333,6.60623809523809
406.660285714286,-0.134308571428571,6.59470476190476
408.588476190476,-0.135056857142857,6.58418095238095
410.517333333333,-0.135771714285714,6.5723619047619
412.443047619048,-0.136643523809524,6.55984761904762
414.50225,-0.137613666666667,6.54763333333333
416.562571428572,-0.138327428571429,6.53518095238095
418.483142857143,-0.138949523809524,6.52220952380952
420.401714285714,-0.139226761904762,6.50854285714286
422.316380952381,-0.139358285714286,6.49431428571429
424.230476190476,-0.139693714285714,6.47989523809524
426.145238095238,-0.139902666666667,6.46548571428572
428.060095238096,-0.140198857142857,6.45062857142857
430.111833333334,-0.140622666666667,6.43583333333334
432.167333333334,-0.140819904761905,6.42234285714286
434.092380952381,-0.141071142857143,6.41235238095238
436.020476190476,-0.141334095238095,6.40384761904762
437.951428571429,-0.141590285714286,6.39769523809524
439.88219047619,-0.141972095238095,6.3908
441.813333333333,-0.142539238095238,6.38082857142857
443.881916666667,-0.14293275,6.37044166666667
445.952571428571,-0.143326571428571,6.36042857142857
447.881523809524,-0.143549523809524,6.34949523809524
449.813047619048,-0.143926952380952,6.33974285714286
451.746095238095,-0.144169523809524,6.33193333333334
453.67980952381,-0.144333619047619,6.32454285714287
455.612952380952,-0.144530190476191,6.31542857142858
457.547714285714,-0.144713047619048,6.30635238095239
459.621666666667,-0.14488025,6.29721666666667
461.698095238095,-0.145482095238095,6.2906
463.636380952381,-0.146057714285714,6.28302857142857
465.575619047619,-0.146325238095238,6.27528571428572
467.51619047619,-0.146846857142857,6.26861904761905
469.45419047619,-0.147355904761905,6.26272380952381
471.38819047619,-0.14774980952381,6.256
473.313809523809,-0.148152571428571,6.2453619047619
475.371916666667,-0.1484455,6.23133333333333
477.426571428571,-0.148832095238095,6.21671428571429
479.335428571428,-0.14948180952381,6.20163809523809
481.243142857143,-0.150017904761905,6.18813333333333
483.149523809524,-0.150437714285714,6.18019047619047
485.05619047619,-0.150677523809524,6.1739619047619
486.96419047619,-0.150800952380952,6.16897142857143
489.0105,-0.151244,6.164375
491.052571428571,-0.151500857142857,6.15893333333334
492.955238095238,-0.151805142857143,6.15441904761905
494.857142857143,-0.152058,6.14997142857144
496.764095238095,-0.152392095238095,6.14937142857144
498.671142857143,-0.152900666666667,6.15153333333334
500.576571428572,-0.153610285714286,6.15476190476191
